v4,v6,v8,v9,v10,v13,v15,v16,tiempo,rul,ciclo,id
4.73274543341064E-41,71,142.859100341797,243.800003051758,187.803817749023,95.4201431274414,72,72.0999984741211,17.5153333333333,17,9,18
3.78672884014495E-41,73.5,142.611419677734,250.399993896484,178.97395324707,95.7291641235352,76,76.3000030517578,22.51795,16,9,19
4.89053164049361E-42,73.5,153.065979003906,254.300003051758,185.665802001953,96.4887161254883,73.5,73.9000015258789,19.8497833333333,15,9,20
6.85585273670917E-41,75.5,144.068878173828,249.199996948242,183.516494750977,97.9344635009766,77.5,77.9000015258789,16.8473333333333,14,9,21
7.32879096841879E-41,77.5,143.678833007813,243.399993896484,160.489593505859,99.0004348754883,83.5,83.5,28.5241666666667,13,9,22
1.70075594615103E-41,82,160.185195922852,250.399993896484,185.736114501953,107.217445373535,83.5,83.6999969482422,56.0474333333333,12,9,23
4.20389539297445E-41,84,154.138320922852,233.899993896484,178.357650756836,106.851127624512,89,89.0999984741211,19.0146166666667,11,9,24
2.0793867912116E-41,85.5,157.850708007813,256,189.90625,108.54296875,86.5,86.5,16.3465,10,9,25
8.8913788859874E-41,87,163.895843505859,253,196.90625,107.380210876465,86,86.1999969482422,15.5125,9,9,26
8.8913788859874E-41,87,152.980911254883,244.100006103516,171.489593505859,108.04296875,92,92.5,23.6861166666667,8,9,27
5.56974100615185E-41,87,160.317138671875,250,181.30207824707,110.802513122559,91.5,91.5999984741211,21.1853833333333,7,9,28
2.95491807172174E-41,90,162.555557250977,238.800003051758,192,113.069442749023,90,90.3000030517578,22.3502833333333,6,9,29
3.22074439040416E-41,89,159.596084594727,235.899993896484,205.470916748047,111.759986877441,88,88.1999969482422,16.8464333333333,5,9,30
7.0259703702782E-41,89.5,167.376739501953,259.600006103516,219.316833496094,106.194007873535,83.5,83.5,12.6762333333333,4,9,31
2.16836924369622E-41,90.5,153.833053588867,239.899993896484,198.13671875,112.759986877441,93,93.4000015258789,20.6826666666667,3,9,32
4.52283092345478E-41,90.5,149.473968505859,231.899993896484,166.592010498047,109.592010498047,96.5,96.4000015258789,27.85505,2,9,33
3.15166037611295E-41,91.5,152.501449584961,233.5,198.48567199707,111.172309875488,97.5,97,23.0186666666667,1,9,34
4.82032658743094E-41,91,157.392959594727,227.699996948242,194.493057250977,111.279083251953,96.5,95.9000015258789,19.6817833333333,0,9,35
7.56280781196104E-41,90,160.068878173828,254.399993896484,222.642364501953,105.062065124512,84.5,84.5999984741211,11.5076666666667,64,10,1
6.24460634657068E-41,90,159.211242675781,222.100006103516,184.260406494141,113.651473999023,91.5,91.9000015258789,18.68305,63,10,2
9.15706507482338E-41,91,154.313385009766,216.300003051758,195.539932250977,113.248260498047,93,93.4000015258789,20.68455,62,10,3
3.8283474045354E-42,92,164.526062011719,230.899993896484,197.430557250977,112.965278625488,91,91.4000015258789,13.6788333333333,61,10,4
9.01889704624096E-41,89.5,156.032409667969,245.300003051758,181.527770996094,111.422744750977,93.5,93.5999984741211,18.6815,60,10,5
5.56974100615185E-41,91,150.460083007813,241.199996948242,187.53254699707,110.856773376465,95,95.4000015258789,27.8560666666667,59,10,6
8.68931164743176E-41,90.5,161.789932250977,223.199996948242,187.043395996094,113.205726623535,91,91.1999969482422,26.1867166666667,58,10,7
4.78319217812633E-41,88.5,163.954864501953,235.600006103516,195.16667175293,109.128036499023,87,87.0999984741211,12.8436166666667,57,10,8
2.26674039589182E-41,87.5,156.060791015625,243.100006103516,218.353729248047,102.441841125488,81.5,82,12.50955,56,10,9
8.38649104929117E-41,87,154.168411254883,231.5,175.489593505859,109.311637878418,90,90.3000030517578,22.6856166666667,55,10,10
2.29602753379621E-41,86,160.806732177734,229.199996948242,185.298614501953,109.259986877441,87.5,88,18.5152666666667,54,10,11
8.78502033254514E-41,85.5,162.678833007813,253.800003051758,198.847229003906,106.562065124512,84.5,84.6999969482422,14.3441166666667,53,10,12
6.66457549632883E-41,86,153.086242675781,256.399993896484,194.146697998047,108.422744750977,85,85.3000030517578,13.3448333333333,52,10,13
5.36781389744264E-41,88,149.87385559082,217.199996948242,185.912322998047,107.856773376465,89.5,89.8000030517578,27.6896666666667,51,10,14
8.91800355680957E-41,85,147.229751586914,243.5,182.41796875,105.434463500977,87,87.3000030517578,26.85395,50,10,15
3.72044742278239E-42,83.5,154.980911254883,249.600006103516,181.085067749023,104.073783874512,83.5,83.6999969482422,16.18055,49,10,16
8.227023284051E-41,81.5,158.414932250977,252.5,192.25260925293,104.073783874512,80.5,80.5999984741211,13.8463333333333,48,10,17
2.67339721023889E-41,82.5,145.696472167969,245.300003051758,186.702682495117,103.922744750977,83.5,83.6999969482422,21.0168833333333,47,10,18
6.35096490001294E-41,82,137.217742919922,240.699996948242,164.922744750977,99.9887161254883,84,84.1999969482422,29.6925666666667,46,10,19
3.53435498672005E-41,81.5,131.34260559082,231.5,142.421875,99.1631927490234,84,84.4000015258789,37.1971,45,10,20
1.83626150765124E-41,80,145.630798339844,230.300003051758,172.119781494141,101.0078125,81,81,17.0147833333333,44,10,21
3.45448097425354E-41,80.5,142.781555175781,248.699996948242,181.539932250977,100.705726623535,81.5,81.5,19.1811166666667,43,10,22
2.74780615869453E-41,81,135.861999511719,242.300003051758,167.982635498047,97.8802108764648,83.5,83.5,33.1923833333333,42,10,23
2.40224595739203E-41,79.5,131.847808837891,233.399993896484,135.809020996094,95.2057266235352,82,82.1999969482422,39.5362166666667,41,10,24
6.23409660808825E-41,79,109.345779418945,193,111.113716125488,91.3142395019531,79.5,80.0999984741211,86.7383333333333,40,10,25
5.35450156203156E-41,76.5,122.138893127441,199.399993896484,113.439231872559,89.4652786254883,77.5,77.9000015258789,68.8893333333333,39,10,26
1.11879669391693E-41,74,113.207466125488,215,117.662322998047,87.8025131225586,75.5,75.9000015258789,56.0469,38,10,27
7.45644925851878E-41,72,120.763031005859,230.199996948242,134.16667175293,87.2599868774414,74,74.0999984741211,38.69805,37,10,28
8.38649104929117E-41,69.5,124.920433044434,236,132.715286254883,86.2482604980469,72.5,72.5,32.35855,36,10,29
2.37309894933408E-41,68.5,129.602157592773,244.800003051758,157.448776245117,86.6514739990234,72,72,26.5225666666667,35,10,30
7.68752337528595E-41,68,132.848968505859,244.699996948242,147.612838745117,86.5004348754883,71,71.1999969482422,22.3509333333333,34,10,31
3.33761268232885E-41,67,133.068878173828,254.600006103516,174.99739074707,88.1206588745117,67.5,67.8000030517578,15.5127333333333,33,10,32
1.66348140699999E-41,67,141.721664428711,254.600006103516,166.149307250977,88.54296875,67,67.0999984741211,14.6779333333333,32,10,33
7.92013892036387E-42,66.5,141.755508422852,259.799987792969,182.703994750977,87.0004348754883,65,65.3000030517578,14.6775666666667,31,10,34
1.15340876598576E-41,65.5,141.00276184082,255.899993896484,173.696182250977,87.1514739990234,66.5,66.9000015258789,14.5111,30,10,35
9.12511546983678E-41,66,141.993637084961,250.699996948242,159.565979003906,86.1631927490234,69,69.3000030517578,17.3471166666667,29,10,36
5.4953320576962E-41,67.5,149.440979003906,251.399993896484,168.472213745117,89.4344635009766,68,68.4000015258789,17.3463333333333,28,10,37
8.67081450770267E-41,68.5,142.107070922852,254.100006103516,183.594177246094,90.2057266235352,67.5,67.8000030517578,15.6782833333333,27,10,38
6.84534299822673E-41,69.5,152.776641845703,254.699996948242,191.087677001953,89.7716979980469,66.5,66.9000015258789,17.1813333333333,26,10,39
7.80719426413929E-41,70,150.189834594727,257.200012207031,197.665802001953,88.51953125,65.5,65.8000030517578,17.5151,25,10,40
7.01532050194933E-41,70.5,152.980911254883,261.799987792969,193.123260498047,89.3142395019531,67,67.0999984741211,11.0076166666667,24,10,41
7.01532050194933E-41,71,147.673034667969,256.200012207031,199.774307250977,88.8025131225586,66.5,66.5999984741211,14.5131666666667,23,10,42
4.86390696967144E-42,72,149.183456420898,259.600006103516,189.970474243164,92.0855026245117,70.5,70.9000015258789,11.8421666666667,22,10,43
2.18042041048942E-42,73.5,147.586532592773,247.5,202.81120300293,90.03125,69,69.0999984741211,14.6787166666667,21,10,44
1.50947870577069E-41,74.5,150.934616088867,254,183.940979003906,98.5004348754883,75.5,75.6999969482422,15.1787333333333,20,10,45
1.58388765422634E-41,75.5,149.943603515625,259.399993896484,214.448776245117,90.5737838745117,70.5,70.5,10.6757166666667,19,10,46
1.40578261941066E-41,76,146.315994262695,249.5,189.865447998047,98.8142395019531,77,77.4000015258789,13.6782166666667,18,10,47
1.59439739270878E-41,78.5,156.125595092773,250.800003051758,179.65104675293,102.965278625488,80,80.1999969482422,16.8464,17,10,48
2.29602753379621E-41,79.5,156.300354003906,238,184.140625,103.87629699707,80,80.4000015258789,18.5153833333333,16,10,49
4.86825099491085E-41,82.5,160.823516845703,247.199996948242,184.961807250977,107.194007873535,84.5,84.5999984741211,33.86205,15,10,50
7.44579939018992E-41,84,147.419860839844,247.300003051758,187.50910949707,104.446182250977,89,89.1999969482422,20.1842333333333,14,10,51
5.9789201577347E-41,86.5,157.274017333984,227.800003051758,191.8046875,107.694007873535,88.5,88.5,15.8446666666667,13,10,52
5.03290356446901E-41,86.5,165.402206420898,258.399993896484,205.234375,107.04296875,82.5,82.4000015258789,14.6778333333333,12,10,53
2.24824325616274E-41,87.5,165.257537841797,252,198.038192749023,108.54296875,86.5,86.6999969482422,15.012,11,10,54
3.20743205499307E-41,87,156.705749511719,241.399993896484,216.81120300293,103.769104003906,83,83.0999984741211,11.1765,10,10,55
9.01889704624096E-41,90.5,165.840866088867,234.5,201.034713745117,111.856773376465,90,90,12.8448333333333,9,10,56
8.18974874489996E-41,93,168.181137084961,251.600006103516,214.953125,111.759986877441,87.5,87.5999984741211,14.6793833333333,8,10,57
7.75926985665938E-41,92.5,159.521423339844,244.300003051758,186.489593505859,113.694007873535,95,95,15.84555,7,10,58
1.86022371139119E-41,92.5,160.291687011719,236.300003051758,187.225692749023,116.560760498047,93.5,93.9000015258789,22.8504,6,10,59
3.30047827302424E-41,93.5,162.861999511719,238.300003051758,213.27734375,113.04296875,90.5,90.9000015258789,14.84505,5,10,60
4.83728229884927E-42,94.5,162.078140258789,224.5,187.486114501953,116.194007873535,97,97,20.6832166666667,4,10,61
4.83504022130635E-41,95,161.020843505859,244.300003051758,191.225692749023,115.880210876465,96,96.0999984741211,17.1805666666667,3,10,62
3.42267149911337E-41,95,167.546890258789,245,197.44270324707,118.04296875,96,96.3000030517578,27.1896,2,10,63
9.16771494315225E-41,95,166.998275756836,250.300003051758,198.565979003906,116.845054626465,94.5,94.8000030517578,13.1776166666667,1,10,64
1.73789035545564E-41,94,165.870391845703,241.600006103516,206.702682495117,115.965278625488,95.5,95.6999969482422,16.34695,0,10,65
8.02523630518823E-42,95,161.013458251953,241.899993896484,195.53125,115.073783874512,96,96.4000015258789,17.6823833333333,191,11,1
5.49266959061399E-41,93.5,165.819885253906,248.199996948242,210.899291992188,115.965278625488,93.5,93.9000015258789,15.6802833333333,190,11,2
4.91603527254432E-41,95,148.862289428711,236.899993896484,171.600692749023,112.194007873535,100,100.400001525879,31.1911666666667,189,11,3
5.4633824527096E-41,93.5,159.172470092773,244.699996948242,179.574661254883,115.856773376465,97.5,97.6999969482422,25.5216666666667,188,11,4
2.9124587282527E-41,93.5,161.172470092773,245.100006103516,189.460067749023,115.085502624512,96,96.4000015258789,20.6827166666667,187,11,5
5.56974100615185E-41,93,158.955459594727,243,180.055541992188,113.314239501953,95,95.1999969482422,21.3511166666667,186,11,6
3.45980590841797E-41,92.5,151.984390258789,220.5,175.571182250977,113.465278625488,94.5,94.5,25.1866,185,11,7
8.8913788859874E-41,88.5,160.353607177734,251.5,218.261291503906,106.236541748047,83.5,83.6999969482422,15.0117833333333,184,11,8
8.90188862446983E-41,88,160.428253173828,255.100006103516,197.25520324707,109.988716125488,86,86.1999969482422,14.1788333333333,183,11,9
5.56974100615185E-41,86.5,162.185195922852,258.200012207031,204.363723754883,106.53125,82.5,82.9000015258789,17.68055,182,11,10
5.88853640678575E-41,85.5,153.173919677734,237.199996948242,208.65104675293,104.826820373535,81.5,81.5,12.8430666666667,181,11,11
3.43037864066715E-42,86,159.968185424805,252.300003051758,189.123260498047,107.976997375488,85.5,85.5999984741211,15.34555,180,11,12
5.39976350242925E-41,84,156.70198059082,257.799987792969,195.90625,106.194007873535,82.5,82.9000015258789,16.01155,179,11,13
3.69368262211379E-41,83.5,154.770263671875,258.799987792969,200.316833496094,106.988716125488,82.5,82.5999984741211,18.8482333333333,178,11,14
6.21013440434829E-41,83,150.671020507813,232.300003051758,182.034713745117,104.290802001953,84,84.1999969482422,14.3448833333333,177,11,15
4.45626924639935E-41,82.5,148.203430175781,242.199996948242,194.431427001953,105.356773376465,83.5,83.8000030517578,20.0181166666667,176,11,16
7.79121946164598E-41,83.5,156.703720092773,228,184.204864501953,105.399307250977,84,84.1999969482422,16.8469333333333,175,11,17
8.78502033254514E-41,82.5,151.355911254883,251.899993896484,182.545135498047,103.628036499023,82.5,83.0999984741211,17.1818333333333,174,11,18
1.47752910078409E-41,82,149.428253173828,253.899993896484,180.366317749023,102.01953125,82.5,82.5999984741211,15.8464,173,11,19
1.57856272006191E-41,81,152.895263671875,232.100006103516,173.375,101.790802001953,82,82.4000015258789,17.6803833333333,172,11,20
8.21160900094343E-42,81,154.487289428711,257.799987792969,194.353729248047,102.356773376465,80.5,80.4000015258789,15.01195,171,11,21
9.30181920618814E-42,82,136.053253173828,240.699996948242,148.017364501953,98.2482604980469,84.5,84.9000015258789,32.1911,170,11,22
6.21545933851273E-41,82,137.684326171875,231.899993896484,176.756942749023,99.3142395019531,84,84.4000015258789,35.8617333333333,169,11,23
2.5617137226322E-41,79.5,140.490753173828,239.199996948242,180.051651000977,98.3025131225586,81.5,81.9000015258789,24.5206,168,11,24
2.49248957849455E-41,81,123.877891540527,226.399993896484,131.996536254883,95.0737838745117,81.5,81.9000015258789,48.8725,167,11,25
3.47045577674684E-41,80,127.431144714355,236.600006103516,143.553833007813,95.1280364990234,81,81.0999984741211,36.3637333333333,166,11,26
4.4750466458213E-41,77,131.993637084961,248.800003051758,146.914916992188,94.2908020019531,78.5,78.8000030517578,27.5206,165,11,27
6.46783319193763E-41,79,118.032989501953,217,122.049476623535,92.9887161254883,79.5,79.5,63.8821666666667,164,11,28
8.227023284051E-41,76.5,110.984092712402,199,150.431427001953,89.3993072509766,77.5,77.9000015258789,70.7252833333333,163,11,29
7.01532050194933E-41,73,117.454292297363,233.199996948242,146.525177001953,88.9813385009766,76,76.3000030517578,34.69245,162,11,30
4.4750466458213E-41,71,126.689529418945,236.199996948242,133.88542175293,87.0855026245117,74.5,74.5,32.5263833333333,161,11,31
3.81055091403848E-41,71,138.704284667969,246.399993896484,149.659729003906,89.1514739990234,73.5,73.8000030517578,32.85655,160,11,32
3.81055091403848E-41,69.5,139.848968505859,254.600006103516,154.90625,90.2291641235352,72,72.3000030517578,25.0191666666667,159,11,33
9.00824717791209E-41,68.5,140.296310424805,257.600006103516,168.894088745117,88.4652786254883,69,68.6999969482422,13.3469,158,11,34
8.24033561946209E-41,67.5,141.883407592773,256.200012207031,172.557281494141,88.04296875,66.5,66.6999969482422,15.17755,157,11,35
6.00288236147465E-41,67,143.685928344727,259,180.858505249023,86.9227447509766,66,66,12.0098333333333,156,11,36
3.00816741336608E-41,67,145.334503173828,252.199996948242,162.821182250977,87.8142395019531,67.5,67.8000030517578,17.1792833333333,155,11,37
7.47228393116565E-41,66.5,134.014770507813,254.199996948242,172.736114501953,86.1631927490234,67,67.0999984741211,14.5108833333333,154,11,38
6.35096490001294E-41,66,143.34260559082,254.699996948242,164.991333007813,86.04296875,66.5,66.6999969482422,14.5113833333333,153,11,39
6.05921455974051E-42,66.5,132.487289428711,252.899993896484,164.634979248047,86.3068542480469,69,69.0999984741211,17.6792833333333,152,11,40
4.48555638430374E-41,67,147.840866088867,263.399993896484,190.319442749023,83.9652786254883,62,62.0999984741211,13.5107166666667,151,11,41
3.02932702017739E-41,67,144.773010253906,256.600006103516,179.910598754883,89.7057266235352,65,65.3000030517578,14.6779,150,11,42
7.13232892372045E-41,67.5,143.631958007813,253.399993896484,160.953125,89.9887161254883,69,69.4000015258789,20.1824333333333,149,11,43
5.4633824527096E-41,68.5,145.355911254883,257.799987792969,175.847229003906,91.1089401245117,68.5,68.5,16.6812333333333,148,11,44
6.90097454726043E-41,68.5,149.318878173828,261.399993896484,200.052093505859,84.4769973754883,64,63.9000015258789,14.01055,147,11,45
4.89053164049361E-42,69,148.406829833984,260.200012207031,184.774307250977,89.2599868774414,66.5,66.5999984741211,12.8431166666667,146,11,46
7.392690178392E-41,72,152.270263671875,262.399993896484,200.480895996094,88.1514739990234,68,68,11.34255,145,11,47
6.19696219878364E-41,70.5,144.571762084961,248,194.671875,89.6940078735352,68,68.1999969482422,12.51045,144,11,48
5.21899600053135E-41,74.5,151.691558837891,253.199996948242,180.038192749023,97.4344635009766,73,73.4000015258789,16.3467666666667,143,11,49
9.08798106053217E-41,78.5,141.879928588867,244.100006103516,180.516494750977,100.922744750977,81.5,81.6999969482422,31.3552333333333,142,11,50
3.83983805194286E-41,78,153.950241088867,251.600006103516,192.770843505859,98.1631927490234,75,75,14.511,141,11,51
5.58305334156294E-41,79,158.691558837891,253.5,200.387145996094,100.314239501953,76.5,76.8000030517578,16.1788833333333,140,11,52
7.01532050194933E-41,81,158.980911254883,259.399993896484,207.340270996094,98.7482604980469,76.5,76.5,13.0112166666667,139,11,53
5.68674942792297E-41,82.5,155.931716918945,258.799987792969,198.340270996094,103.965278625488,79,79.1999969482422,15.3441666666667,138,11,54
5.68674942792297E-41,83,160.487289428711,260.600006103516,204.123260498047,102.573783874512,79.5,79.5,12.0088333333333,137,11,55
4.48555638430374E-41,83.5,158.840866088867,255.899993896484,198.630218505859,103.694007873535,81,81.3000030517578,12.6776166666667,136,11,56
5.56974100615185E-41,84,156.329864501953,253.699996948242,190.711807250977,105.356773376465,85,85.3000030517578,15.67805,135,11,57
1.70075594615103E-41,84,161.606491088867,250.699996948242,193.868057250977,107.759986877441,84.5,84.6999969482422,16.5134,134,11,58
9.01889704624096E-41,82,162.691558837891,256,198.557281494141,102.670570373535,81,81,11.1746666666667,133,11,59
4.24102980227906E-41,85.5,160.678833007813,251.800003051758,196.00520324707,107.476997375488,86.5,86.1999969482422,15.6783833333333,132,11,60
4.90552553406189E-41,86.5,162.895843505859,248,190.480895996094,108.856773376465,87,87.0999984741211,17.1785,131,11,61
4.7274204992462E-41,87.5,163.798034667969,254.899993896484,208.516494750977,107.085502624512,84.5,84.5999984741211,13.3438833333333,130,11,62
3.49175551340458E-41,90,157.656845092773,219.800003051758,180.486114501953,112.205726623535,91.5,91.5999984741211,21.6858333333333,129,11,63
5.60169061113846E-41,89.5,156.472808837891,246.100006103516,200.772994995117,113.856773376465,90.5,90.5,17.3456666666667,128,11,64
8.77451059406271E-41,91,154.534164428711,243.699996948242,173.53645324707,111.814239501953,93.5,93.9000015258789,24.8437833333333,127,11,65
7.14283866220289E-41,91,155.781265258789,239.199996948242,175.685760498047,111.248260498047,95,95.1999969482422,24.6827166666667,126,11,66
1.23300251875941E-41,91,156.514190673828,240.800003051758,208.671875,112.748260498047,89,89.5999984741211,15.3435666666667,125,11,67
2.25875299464517E-41,91,162.513320922852,248.899993896484,203.336791992188,112.965278625488,89,89.1999969482422,14.5098333333333,124,11,68
8.46089999774681E-41,91,159.908584594727,223.800003051758,200.028213500977,113.259986877441,92,92.0999984741211,19.68155,123,11,69
1.78048982877111E-41,91.5,160.351287841797,243.699996948242,186.272583007813,114.163192749023,93,93,21.1825,122,11,70
6.85052780254473E-41,92,161.843322753906,220.399993896484,194.269104003906,115.717445373535,91.5,91.9000015258789,27.3541166666667,121,11,71
5.76115837637862E-41,90.5,164.500579833984,230.600006103516,202.86457824707,113.53125,88,88,19.684,120,11,72
4.35271328988575E-41,90,163.546890258789,246.600006103516,206.888885498047,111.585502624512,88,88,13.845,119,11,73
5.58039087448072E-41,90.5,161.934616088867,251,197.30207824707,113.03125,88.5,88.9000015258789,14.8446,118,11,74
6.03216949937904E-41,90,162.032409667969,228.600006103516,193.996536254883,113.302513122559,88,88,18.3483333333333,117,11,75
6.85585273670917E-41,87.5,155.141220092773,560.400024414063,203.29948425293,110.149742126465,86,86.1999969482422,21.8505,116,11,76
4.24102980227906E-41,87,164.895843505859,254.699996948242,214.90625,104.128036499023,81.5,81.6999969482422,12.1764,115,11,77
8.12066473060875E-41,86.5,160.526062011719,233.399993896484,191.515625,109.488716125488,85,85.3000030517578,15.5128333333333,114,11,78
8.44226272817129E-41,85.5,161.980911254883,251.399993896484,210.16015625,104.03125,80,80.4000015258789,14.1773333333333,113,11,79
3.15698531027738E-41,83.5,163.351287841797,247.600006103516,208.017364501953,102.856773376465,79.5,79.5,13.1757666666667,112,11,80
6.79209365658239E-41,84,159.317138671875,247.899993896484,187.289932250977,107.03125,84,84.5999984741211,17.6822833333333,111,11,81
6.23409660808825E-41,82.5,155.400482177734,259.200012207031,213.774307250977,99.0078125,76.5,76.5999984741211,14.0098833333333,110,11,82
7.34756836784075E-41,82,150.518249511719,247.600006103516,189.387145996094,102.856773376465,80,80.4000015258789,13.3435,109,11,83
5.8408922589987E-41,81,157.908584594727,254.5,205.625,99.7365417480469,76.5,76.8000030517578,13.0080666666667,108,11,84
6.97818609264472E-41,80,156.542831420898,252.399993896484,179.90625,102.585502624512,81.5,81.6999969482422,18.1807166666667,107,11,85
3.69368262211379E-41,79,157.980911254883,254.300003051758,196.978302001953,99.1940078735352,77.5,77.6999969482422,14.0106666666667,106,11,86
5.68674942792297E-41,81.5,151.895843505859,249.300003051758,174.914916992188,101.01953125,82,82.4000015258789,16.6808833333333,105,11,87
1.28092692623932E-41,78.5,160.627914428711,257,196.715286254883,100.422744750977,75,75,30.5241666666667,104,11,88
8.34403170582212E-41,80,157.34260559082,257.799987792969,182.28125,103.248260498047,79.5,79.5,16.178,103,11,89
4.40063769736566E-41,79.5,153.828140258789,245.100006103516,174.979156494141,102.248260498047,80.5,80.8000030517578,18.8462833333333,102,11,90
4.89053164049361E-42,78,151.908584594727,250.300003051758,175.565979003906,99.1514739990234,79.5,79.5,20.0146666666667,101,11,91
7.53085820697443E-41,76.5,156.211242675781,254.199996948242,180.914916992188,98.01953125,75.5,75.6999969482422,17.17945,100,11,92
9.00824717791209E-41,76,154.270263671875,251.600006103516,176.366317749023,99.2057266235352,76.5,76.5,22.1861,99,11,93
4.4750466458213E-41,77,140.138320922852,237.899993896484,156.600692749023,95.4652786254883,79.5,79.6999969482422,24.5187333333333,98,11,94
8.12066473060875E-41,75.5,145.440979003906,253.800003051758,175.460067749023,95.51953125,75.5,75.9000015258789,15.0123333333333,97,11,95
4.90552553406189E-41,74.5,151.823516845703,252.600006103516,171.25520324707,96.1280364990234,75.5,75.5999984741211,17.51305,96,11,96
8.94981303194974E-41,74.5,138.207046508789,239.300003051758,155.149307250977,92.6940078735352,77,77.1999969482422,23.85345,95,11,97
3.55817706061358E-41,75.5,134.043991088867,227.199996948242,144.430557250977,91.4652786254883,78,78.3000030517578,32.6936666666667,94,11,98
5.58039087448072E-41,75.5,128.696182250977,233.199996948242,142.375,91.03125,78.5,78.8000030517578,30.6917666666667,93,11,99
3.90093466498743E-41,77,109.443580627441,167.800003051758,113.0625,87.7482604980469,77,77.4000015258789,78.7293333333333,92,11,100
7.33958096659409E-41,74.5,113.135131835938,197,120.921875,88.01953125,76.5,76.8000030517578,57.8797333333333,91,11,101
1.30208653305062E-41,73,114.412910461426,163,133.727432250977,85.01953125,74,74.3000030517578,76.2271666666667,90,11,102
5.68674942792297E-41,70.5,116.17130279541,208.199996948242,120.926216125488,84.9227447509766,73.5,73.8000030517578,47.3749333333333,89,11,103
6.35096490001294E-41,67,141.487289428711,259.200012207031,165.123260498047,87.2599868774414,67.5,67.5999984741211,13.6781666666667,88,11,104
5.06485316945562E-41,68.5,136.125595092773,244.199996948242,152.225692749023,88.4579010009766,71,71.1999969482422,24.5206666666667,87,11,105
8.923328490974E-41,69,122.92448425293,236,140.762145996094,86.4930572509766,72,72.0999984741211,29.6935,86,11,106
4.89053164049361E-42,67.5,140.980911254883,253,159.038192749023,87.4769973754883,68.5,68.5,15.1799,85,11,107
3.07192649349286E-41,66,135.354766845703,248.300003051758,162.480895996094,86.9769973754883,67.5,67.8000030517578,14.6793833333333,84,11,108
5.58039087448072E-41,66.5,144.611114501953,253.5,175.894088745117,87.2599868774414,66.5,66.5999984741211,16.1782166666667,83,11,109
9.01889704624096E-41,68,138.853607177734,251.300003051758,158.319442749023,88.3142395019531,70,70.1999969482422,18.3483333333333,82,11,110
4.07637723272089E-41,71,142.789657592773,254.399993896484,180.41667175293,93.7291641235352,70.5,70.5,19.1815666666667,81,11,111
5.22432093469578E-41,70.5,149.121536254883,261.399993896484,194.123260498047,87.3567733764648,66,66,12.5096666666667,80,11,112
4.21720772838554E-41,70.5,139.056137084961,251,178.81120300293,91.9887161254883,72,72.0999984741211,18.0151666666667,79,11,113
3.02932702017739E-41,72,153.053253173828,261,196.00260925293,91.7599868774414,68.5,68.5,18.3485,78,11,114
5.96294535524139E-41,71.5,153.721664428711,263,211.51042175293,84.1280364990234,65.5,65.5,13.0099333333333,77,11,115
7.04180504292507E-41,71,149.942443847656,261.399993896484,199.278656005859,91.04296875,68,68.1999969482422,17.5146666666667,76,11,116
6.35096490001294E-41,73.5,154.125595092773,258.399993896484,199.8828125,92.1701354980469,69,69.3000030517578,13.3437333333333,75,11,117
5.68674942792297E-41,73.5,155.980911254883,259.399993896484,184.774307250977,97.4652786254883,73,72.9000015258789,16.8471,74,11,118
1.03640034421463E-41,74.5,153.036468505859,562.799987792969,195.625,95.3450546264648,73,72.3000030517578,12.17645,73,11,119
2.3917362189096E-41,75,156.619232177734,255,191.208343505859,97.0427551269531,73,73.1999969482422,15.5096666666667,72,11,120
7.52553327281E-41,77,148.226867675781,255.300003051758,197.028213500977,98.2716979980469,73.5,73.9000015258789,14.5097166666667,71,11,121
3.02932702017739E-41,76.5,151.323516845703,263.600006103516,203.246520996094,95.037109375,74,73.8000030517578,11.3417333333333,70,11,122
8.58841815800037E-41,79,154.891784667969,258.200012207031,194.451385498047,98.5138931274414,76.5,76.3000030517578,11.3413333333333,69,11,123
3.02932702017739E-41,80,156.053253173828,537.200012207031,218.8828125,93.5093383789063,73,72.5,16.5139333333333,68,11,124
7.79654439581042E-41,79.5,156.355331420898,255.699996948242,194.18359375,103.814239501953,80,80.4000015258789,16.68045,67,11,125
6.51183396371742E-42,79.5,152.182876586914,487.600006103516,198.598083496094,101.089630126953,79.5,79.9000015258789,11.3426166666667,66,11,126
1.93995759401128E-41,81,149.795440673828,546,187.88542175293,105.151473999023,81.5,81.9000015258789,17.1805,65,11,127
8.65217723812715E-41,81,160.270263671875,236.800003051758,193.111099243164,102.559028625488,81.5,81.5,15.8456,64,11,128
2.39706115307403E-41,82.5,147.811065673828,550.799987792969,184.315536499023,104.202255249023,88,88.1999969482422,24.3529,63,11,129
9.61991395758987E-42,85,152.121536254883,556.400024414063,172.102432250977,105.573783874512,90,90.0999984741211,23.8538333333333,62,11,130
2.48197984001212E-41,87,153.968475341797,548,184.565979003906,110.608940124512,88,88.1999969482422,27.5216666666667,61,11,131
6.58484161370875E-41,84,153.784164428711,560.400024414063,203.29948425293,106.355575561523,84,84.1999969482422,13.8447666666667,60,11,132
8.02523630518823E-42,88.5,162.244812011719,249.899993896484,198.131958007813,108.976997375488,86.5,86.9000015258789,14.8457833333333,59,11,133
8.18974874489996E-41,85.5,159.300354003906,559.200012207031,203.81120300293,108.291450500488,84.5,84.5999984741211,11.6751166666667,58,11,134
